item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001563,Circuit_Board,13.2,22.5,26.7,3.96,43,N/A,34,Storage_Bay
001564,EV_Suit_Battery,31.9,42.6,15.4,10.46,67,N/A,253,Storage_Bay
001565,Microgravity_Lab_Kit,21.7,14.8,29.1,2.8,94,N/A,18,Crew_Quarters
001566,Lab_Microscope,10.6,19.7,23.9,2.5,61,N/A,67,Medical_Bay
001567,Solar_Panel,42.4,44.1,2.0,14.1,87,N/A,4594,Power_Bay
001568,Laptop,25.5,24.0,34.9,10.68,26,N/A,2703,Command_Center
001569,Tool_Kit,20.4,14.2,17.8,9.9,22,N/A,47,Maintenance_Bay
001570,Water_Purification_Unit,28.7,46.3,27.8,18.47,36,N/A,3391,Life_Support
001571,LED_Work_Light,13.2,17.5,22.1,2.55,74,N/A,4155,Maintenance_Bay
001572,Medical_Scanner,28.8,20.2,34.7,10.09,38,2026-04-12,43,Lab
001573,Pressure_Regulator,48.5,43.1,12.8,13.38,22,N/A,3634,Engineering_Bay
001574,Medical_Scanner,30.8,13.2,11.6,2.36,30,2026-12-23,78,Lab
001575,First_Aid_Kit,15.3,29.1,14.7,4.0,40,N/A,77,Crew_Quarters
001576,Fire_Extinguisher,38.9,19.5,45.0,17.07,5,N/A,1289,Crew_Quarters
001577,Microgravity_Lab_Kit,23.8,14.2,20.5,9.0,18,N/A,40,Lab
001578,Tether_Reel,10.4,13.6,21.0,1.49,11,N/A,4253,Airlock
001579,First_Aid_Kit,22.9,10.6,18.1,2.0,3,N/A,8,Crew_Quarters
001580,Communication_Device,15.4,40.3,29.8,9.25,42,N/A,1848,Crew_Quarters
001581,Communication_Device,44.2,12.0,30.2,8.01,48,N/A,2642,Crew_Quarters
001582,Emergency_Beacon,35.5,13.6,15.6,3.77,55,N/A,4443,Command_Center
001583,Asteroid_Sample_Container,18.0,18.8,29.5,8.3,7,N/A,4543,Storage_Bay
001584,Communication_Device,21.0,15.6,42.6,6.98,82,N/A,1060,Command_Center
001585,Pressure_Regulator,31.8,43.7,35.8,24.87,47,N/A,1756,Airlock
001586,Navigation_Module,34.0,37.4,18.3,11.64,75,N/A,3691,Command_Center
001587,Antibiotic_Supply,43.0,38.8,39.4,32.87,45,2027-02-17,4758,Lab
001588,Microgravity_Lab_Kit,11.1,12.7,19.7,9.7,98,N/A,9,Lab
001589,Tool_Kit,12.7,22.7,29.3,3.7,53,N/A,84,Maintenance_Bay
001590,Food_Packet,29.1,13.9,15.6,1.0,44,2026-12-10,84,Crew_Quarters
001591,Oxygen_Cylinder,16.7,26.1,89.6,45.2,16,N/A,4212,Airlock
001592,Space_Suit,27.1,47.5,32.8,21.11,57,N/A,3231,Airlock
001593,Water_Bottle,24.3,40.0,24.2,11.76,14,N/A,189,Crew_Quarters
001594,Water_Bottle,22.8,14.1,10.4,1.67,6,N/A,1411,Storage_Bay
001595,Tether_Reel,29.4,45.9,36.1,24.36,88,N/A,1588,External_Storage
001596,Fire_Extinguisher,28.7,30.4,41.5,18.1,54,N/A,729,Engineering_Bay
001597,Seed_Packets,25.0,21.9,10.8,9.4,92,N/A,86,Lab
001598,Tether_Reel,32.9,39.3,46.8,30.26,79,N/A,1600,Airlock
001599,Navigation_Module,37.4,39.8,25.9,19.28,32,N/A,2342,Cockpit
001600,Radiation_Shield,44.5,34.0,46.5,35.18,32,N/A,349,Engineering_Bay
001601,Asteroid_Sample_Container,13.6,25.7,23.1,1.3,38,N/A,3448,Storage_Bay
001602,Asteroid_Sample_Container,15.5,28.1,28.5,3.1,97,N/A,2222,Storage_Bay
001603,Water_Purification_Unit,46.7,41.2,25.3,24.34,30,N/A,519,Life_Support
001604,Laptop,49.4,31.3,10.9,8.43,94,N/A,1424,Command_Center
001605,Solar_Panel,60.7,50.6,2.5,12.9,5,N/A,123,Power_Bay
001606,Microgravity_Lab_Kit,25.3,15.6,12.9,6.1,20,N/A,62,Lab
001607,Water_Purification_Unit,43.5,39.6,36.3,31.27,1,N/A,4668,Crew_Quarters
001608,Tool_Kit,22.4,21.5,20.9,2.4,11,N/A,20,Maintenance_Bay
001609,Seed_Packets,12.0,16.8,16.3,8.5,49,N/A,81,Greenhouse
001610,Water_Purification_Unit,30.6,36.3,10.7,5.94,98,N/A,3047,Crew_Quarters
001611,Emergency_Oxygen_Mask,27.5,26.3,14.1,5.1,78,N/A,2696,Crew_Quarters
001612,Medical_Scanner,22.9,24.6,27.8,7.83,3,2026-11-14,40,Medical_Bay
001613,Emergency_Beacon,17.2,28.1,25.7,6.21,15,N/A,4102,Command_Center
001614,Medical_Scanner,47.5,43.8,24.9,25.9,29,2027-02-10,28,Lab
001615,LED_Work_Light,28.8,29.5,47.9,20.35,95,N/A,4862,Engineering_Bay
001616,CO2_Scrubber,47.0,27.2,16.1,10.29,33,N/A,979,Life_Support
001617,Laptop,48.4,16.8,17.8,7.24,5,N/A,4281,Crew_Quarters
001618,Tool_Kit,16.4,29.0,20.4,7.3,75,N/A,31,Storage_Bay
001619,Battery_Pack,22.1,26.4,26.5,7.73,52,N/A,215,Power_Bay
001620,Communication_Device,38.0,46.2,14.5,12.73,64,N/A,195,Command_Center
001621,CO2_Scrubber,13.5,46.9,14.7,4.65,44,N/A,668,Engineering_Bay
001622,Microgravity_Lab_Kit,20.5,19.8,26.5,1.5,27,N/A,74,Crew_Quarters
001623,CO2_Scrubber,40.3,22.7,18.7,8.55,18,N/A,255,Engineering_Bay
001624,Emergency_Beacon,45.9,21.0,26.6,12.82,64,N/A,2327,Command_Center
001625,Handheld_Spectrometer,22.6,27.8,48.1,15.11,96,N/A,1509,Lab
001626,CO2_Scrubber,30.1,44.4,30.7,20.51,52,N/A,874,Life_Support
001627,Seed_Packets,19.7,20.9,12.2,3.4,39,N/A,30,Lab
001628,Seed_Packets,28.2,19.0,26.7,7.0,5,N/A,23,Greenhouse
001629,Emergency_Oxygen_Mask,25.1,19.7,34.7,8.58,79,N/A,474,Medical_Bay
001630,Tether_Reel,24.7,12.6,14.7,2.29,24,N/A,4393,External_Storage
001631,Gyroscope_Module,16.8,38.2,27.3,8.76,6,N/A,1124,Engineering_Bay
001632,Navigation_Module,13.0,29.2,48.4,9.19,34,N/A,3983,Cockpit
001633,Emergency_Oxygen_Mask,35.4,35.0,16.6,10.28,44,N/A,3206,Medical_Bay
001634,Space_Suit,38.6,15.8,12.6,3.84,33,N/A,1717,Storage_Bay
001635,Battery_Pack,41.0,30.9,11.1,7.03,58,N/A,722,Power_Bay
001636,LED_Work_Light,19.2,38.8,31.2,11.62,70,N/A,3466,Maintenance_Bay
001637,Helmet_Visor,12.7,26.9,46.4,7.93,39,N/A,4348,Crew_Quarters
001638,Water_Bottle,13.0,17.6,17.6,2.01,29,N/A,1125,Crew_Quarters
001639,Communication_Device,17.6,22.9,42.6,8.58,22,N/A,4804,Crew_Quarters
001640,Tool_Kit,21.2,24.9,11.0,6.9,98,N/A,35,Storage_Bay
001641,Gyroscope_Module,42.4,31.8,34.8,23.46,5,N/A,2855,Engineering_Bay
001642,Emergency_Beacon,35.2,45.7,14.7,11.82,33,N/A,1246,Cockpit
001643,First_Aid_Kit,11.3,10.9,19.9,9.8,29,N/A,84,Crew_Quarters
001644,Gyroscope_Module,45.9,37.9,41.8,36.36,40,N/A,1901,Engineering_Bay
001645,Pressure_Regulator,47.7,35.5,25.4,21.51,99,N/A,1353,Airlock
001646,CO2_Scrubber,19.8,26.9,37.0,9.85,58,N/A,854,Life_Support
001647,Navigation_Module,47.1,23.4,39.8,21.93,85,N/A,2990,Cockpit
001648,Waste_Management_Kit,18.5,27.7,24.6,2.0,89,N/A,13,Engineering_Bay
001649,LED_Work_Light,40.7,20.0,37.3,15.18,94,N/A,1684,Maintenance_Bay
001650,Vacuum_Sealed_Tools,25.3,11.2,14.0,1.98,22,N/A,2819,Storage_Bay
001651,Waste_Management_Kit,19.3,22.4,18.9,8.6,96,N/A,39,Engineering_Bay
001652,Asteroid_Sample_Container,20.9,24.2,22.5,9.0,34,N/A,43,Storage_Bay
001653,Water_Purification_Unit,39.9,19.1,12.2,4.65,77,N/A,383,Crew_Quarters
001654,Fire_Extinguisher,20.6,19.9,25.1,5.14,57,N/A,1394,Engineering_Bay
001655,Oxygen_Cylinder,22.7,16.9,72.8,40.6,3,N/A,3261,Airlock
001656,Circuit_Board,48.4,42.5,41.9,43.09,85,N/A,2900,Storage_Bay
001657,Seed_Packets,27.0,17.4,23.6,8.0,83,N/A,27,Greenhouse
001658,Battery_Pack,29.5,15.7,24.4,5.65,52,N/A,708,Power_Bay
001659,First_Aid_Kit,19.7,19.2,24.6,7.6,71,N/A,28,Crew_Quarters
001660,Microgravity_Lab_Kit,22.1,19.0,22.0,4.6,55,N/A,60,Crew_Quarters
001661,Emergency_Beacon,12.4,15.9,36.5,3.6,67,N/A,3013,Cockpit
001662,Navigation_Module,27.7,22.7,37.3,11.73,2,N/A,4410,Command_Center
001663,Solar_Panel,53.2,46.3,2.5,8.2,21,N/A,3985,Power_Bay
001664,Emergency_Oxygen_Mask,30.9,33.9,26.0,13.62,29,N/A,2121,Medical_Bay
001665,Asteroid_Sample_Container,14.6,21.1,18.9,8.8,88,N/A,3691,Lab
001666,Thruster_Fuel,29.3,47.0,21.6,14.87,55,N/A,1247,Engine_Bay
001667,Laptop,43.0,35.9,21.1,16.29,79,N/A,690,Crew_Quarters
001668,Emergency_Oxygen_Mask,17.2,46.0,26.6,10.52,2,N/A,3810,Crew_Quarters
001669,First_Aid_Kit,16.4,26.5,27.2,1.9,31,N/A,96,Crew_Quarters
001670,Emergency_Oxygen_Mask,47.7,22.8,24.4,13.27,62,N/A,2316,Medical_Bay
001671,CO2_Scrubber,11.8,19.5,37.6,4.33,37,N/A,730,Engineering_Bay
001672,Thruster_Fuel,35.2,34.5,31.1,18.88,72,N/A,4184,Engine_Bay
001673,Solar_Panel,84.1,58.4,3.3,18.3,36,N/A,1011,External_Storage
001674,Tool_Kit,27.7,23.6,11.4,4.5,8,N/A,43,Maintenance_Bay
001675,Scientific_Sensor,32.2,43.3,23.3,16.24,78,N/A,3434,Cockpit
001676,Cooling_System,44.7,18.0,40.0,16.09,56,N/A,4337,Engineering_Bay
001677,Cooling_System,37.8,29.0,22.3,12.22,21,N/A,265,Power_Bay
001678,Gyroscope_Module,38.5,47.1,19.8,17.95,48,N/A,898,Engineering_Bay
001679,LED_Work_Light,11.7,15.3,46.5,4.16,70,N/A,1833,Engineering_Bay
001680,Medical_Scanner,22.9,15.1,10.9,1.88,47,2026-05-13,63,Medical_Bay
001681,Tool_Kit,11.6,23.3,12.0,6.7,21,N/A,95,Maintenance_Bay
001682,Antibiotic_Supply,36.9,11.0,45.3,9.19,70,2026-03-01,2178,Medical_Bay
001683,Laptop,37.6,13.9,34.1,8.91,35,N/A,3158,Command_Center
001684,Solar_Panel,66.8,98.1,4.5,17.3,38,N/A,2866,Power_Bay
001685,Tool_Kit,25.3,11.7,11.2,8.8,80,N/A,40,Storage_Bay
001686,LED_Work_Light,23.7,27.5,26.4,8.6,84,N/A,3365,Engineering_Bay
001687,Water_Bottle,21.0,12.6,42.5,5.62,32,N/A,1124,Crew_Quarters
001688,Medical_Scanner,40.4,21.0,45.0,19.09,52,2026-04-07,99,Lab
001689,Lab_Microscope,22.0,33.3,12.3,4.51,96,N/A,1513,Lab
001690,Fire_Extinguisher,30.7,47.8,11.0,8.07,17,N/A,2119,Engineering_Bay
001691,EV_Suit_Battery,47.0,39.6,36.6,34.06,61,N/A,702,Storage_Bay
001692,Navigation_Module,16.9,14.3,39.8,4.81,63,N/A,3634,Cockpit
001693,Navigation_Module,25.3,21.8,26.3,7.25,77,N/A,3834,Command_Center
001694,Microgravity_Lab_Kit,20.7,10.5,15.9,1.8,42,N/A,20,Crew_Quarters
001695,Seed_Packets,20.8,12.1,18.0,7.0,90,N/A,16,Greenhouse
001696,Pressure_Regulator,40.6,35.2,38.3,27.37,53,N/A,4743,Engineering_Bay
001697,Navigation_Module,25.9,38.9,42.4,21.36,8,N/A,2139,Command_Center
001698,Seed_Packets,21.9,11.9,24.8,2.1,75,N/A,55,Lab
001699,Antibiotic_Supply,31.7,36.8,33.3,19.42,89,2025-06-21,3571,Lab
001700,Emergency_Beacon,24.0,41.9,36.2,18.2,5,N/A,4856,Cockpit
001701,Research_Samples,14.5,17.6,10.0,4.5,22,N/A,2313,Lab
001702,3D_Printer,35.4,48.1,10.8,9.19,91,N/A,401,Lab
001703,Protein_Bars,46.4,46.5,22.6,24.38,57,N/A,2281,Crew_Quarters
001704,LED_Work_Light,41.8,48.3,30.8,31.09,24,N/A,3671,Maintenance_Bay
001705,Laptop,18.2,16.0,16.6,2.42,100,N/A,1498,Command_Center
001706,Seed_Packets,10.2,17.1,19.7,7.9,44,N/A,32,Lab
001707,Waste_Management_Kit,19.4,11.1,25.9,3.1,17,N/A,16,Sanitation_Bay
001708,Communication_Device,19.6,46.5,32.9,14.99,43,N/A,964,Crew_Quarters
001709,Research_Samples,29.6,18.0,24.2,2.6,1,N/A,914,Storage_Bay
001710,Tether_Reel,13.4,14.5,38.3,3.72,70,N/A,4247,Airlock
001711,Tool_Kit,22.5,16.6,22.2,2.7,81,N/A,88,Storage_Bay
001712,Scientific_Sensor,17.0,37.8,14.9,4.79,95,N/A,566,Cockpit
001713,Scientific_Sensor,49.7,30.8,45.9,35.13,89,N/A,2646,Cockpit
001714,Communication_Device,11.4,29.4,40.4,6.77,45,N/A,2272,Crew_Quarters
001715,Laptop,34.8,34.2,13.2,7.86,89,N/A,3003,Crew_Quarters
001716,Tether_Reel,13.2,21.4,30.8,4.35,84,N/A,513,External_Storage
001717,CO2_Scrubber,19.0,29.9,14.2,4.03,7,N/A,632,Engineering_Bay
001718,Lab_Microscope,48.6,14.8,48.8,17.55,11,N/A,1008,Lab
001719,Lab_Microscope,30.0,40.4,33.8,20.48,93,N/A,209,Lab
001720,Battery_Pack,30.9,37.2,16.0,9.2,54,N/A,518,External_Storage
001721,Seed_Packets,28.2,20.9,10.2,5.9,68,N/A,86,Greenhouse
001722,Water_Bottle,32.8,35.9,29.5,17.37,3,N/A,4068,Crew_Quarters
001723,Navigation_Module,23.9,14.3,12.4,2.12,63,N/A,1100,Command_Center
001724,Food_Packet,14.8,12.8,15.6,7.2,32,2025-06-16,30,Crew_Quarters
001725,LED_Work_Light,37.8,21.1,14.5,5.78,51,N/A,283,Maintenance_Bay
001726,Radiation_Shield,16.6,31.6,35.8,9.39,87,N/A,1731,Storage_Bay
001727,CO2_Scrubber,21.5,38.6,17.7,7.34,68,N/A,715,Engineering_Bay
001728,Pressure_Regulator,32.7,16.2,30.0,7.95,48,N/A,3743,Airlock
001729,Asteroid_Sample_Container,27.1,26.9,10.9,8.0,66,N/A,1558,Lab
001730,Circuit_Board,35.6,22.1,34.2,13.45,47,N/A,2720,Storage_Bay
001731,Vacuum_Sealed_Tools,45.6,26.6,44.7,27.11,42,N/A,542,Storage_Bay
001732,Pressure_Regulator,19.7,49.1,39.2,18.96,25,N/A,3412,Airlock
001733,Gyroscope_Module,31.1,24.8,11.7,4.51,92,N/A,627,Cockpit
001734,Water_Bottle,41.9,23.7,10.7,5.31,67,N/A,4444,Crew_Quarters
001735,Asteroid_Sample_Container,16.8,11.0,16.7,3.4,28,N/A,4815,Storage_Bay
001736,Navigation_Module,19.5,18.6,15.9,2.88,53,N/A,4957,Command_Center
001737,Water_Purification_Unit,45.1,32.7,36.6,26.99,95,N/A,1832,Life_Support
001738,Antibiotic_Supply,15.6,40.8,18.2,5.79,96,2026-06-14,845,Medical_Bay
001739,Battery_Pack,20.6,14.3,13.6,2.0,96,N/A,712,External_Storage
001740,Battery_Pack,12.5,12.9,23.4,1.89,68,N/A,458,External_Storage
001741,Thruster_Fuel,19.8,16.7,21.0,3.47,56,N/A,625,Storage_Bay
001742,Communication_Device,18.8,29.9,48.5,13.63,53,N/A,469,Command_Center
001743,Lab_Microscope,11.9,42.3,39.4,9.92,57,N/A,1476,Lab
001744,Food_Packet,19.6,29.7,15.4,7.4,86,2026-01-25,60,Storage_Bay
001745,Thruster_Fuel,14.2,23.3,49.7,8.22,61,N/A,850,Engine_Bay
001746,Pressure_Regulator,33.4,29.2,26.7,13.02,76,N/A,3661,Airlock
001747,Solar_Panel,50.5,71.5,3.2,13.1,46,N/A,4631,External_Storage
001748,Scientific_Sensor,24.6,28.7,36.0,12.71,16,N/A,4255,Cockpit
001749,Circuit_Board,42.6,23.0,14.7,7.2,37,N/A,3475,Storage_Bay
001750,Medical_Scanner,41.8,33.6,32.0,22.47,54,2026-11-07,58,Medical_Bay
001751,Cooling_System,15.6,30.7,36.5,8.74,29,N/A,1415,Power_Bay
001752,Navigation_Module,13.5,30.4,29.7,6.09,8,N/A,1710,Cockpit
001753,Lab_Microscope,21.5,13.7,22.4,3.3,80,N/A,3849,Lab
001754,Research_Samples,28.8,17.1,13.6,7.7,44,N/A,2435,Lab
001755,Scientific_Sensor,33.1,18.6,47.5,14.62,18,N/A,3988,Cockpit
001756,3D_Printer,24.5,13.4,43.1,7.07,66,N/A,4359,Lab
001757,Lab_Microscope,44.8,15.1,45.3,15.32,35,N/A,2803,Lab
001758,Waste_Management_Kit,29.9,18.5,10.1,7.4,67,N/A,14,Engineering_Bay
001759,Laptop,30.4,25.2,26.4,10.11,43,N/A,3916,Crew_Quarters
001760,Protein_Bars,25.0,15.0,17.0,3.19,60,N/A,4354,Storage_Bay
001761,Medical_Scanner,30.3,37.2,26.5,14.93,7,2026-03-18,28,Medical_Bay
001762,EV_Suit_Battery,13.3,22.0,43.2,6.32,29,N/A,575,Airlock
001763,Research_Samples,11.3,20.6,25.5,7.0,40,N/A,4700,Storage_Bay
001764,Navigation_Module,39.6,27.1,38.3,20.55,5,N/A,135,Command_Center
001765,Asteroid_Sample_Container,25.9,24.1,13.4,7.3,60,N/A,84,Storage_Bay
001766,Oxygen_Cylinder,24.7,17.8,87.1,48.6,28,N/A,980,Crew_Quarters
001767,Protein_Bars,22.0,19.4,24.3,5.19,80,N/A,1749,Storage_Bay
001768,Cooling_System,29.4,46.6,42.7,29.25,84,N/A,3466,Power_Bay
001769,Space_Suit,33.4,18.9,47.4,14.96,63,N/A,445,Storage_Bay
001770,Research_Samples,25.9,12.7,27.9,9.1,67,N/A,2422,Lab
001771,Space_Suit,49.8,37.2,14.0,12.97,52,N/A,4858,Airlock
001772,Water_Purification_Unit,33.2,29.6,43.8,21.52,40,N/A,1386,Life_Support
001773,Navigation_Module,36.4,17.7,42.0,13.53,59,N/A,895,Cockpit
001774,Pressure_Regulator,35.3,13.3,44.4,10.42,74,N/A,4010,Airlock
001775,CO2_Scrubber,10.1,21.7,18.4,2.02,33,N/A,271,Engineering_Bay
001776,Tool_Kit,18.8,28.1,29.4,1.0,9,N/A,55,Maintenance_Bay
001777,Laptop,23.9,20.9,32.2,8.04,55,N/A,1288,Command_Center
001778,First_Aid_Kit,21.4,24.3,17.8,9.4,9,N/A,23,Crew_Quarters
001779,EV_Suit_Battery,16.6,32.6,37.2,10.07,87,N/A,998,Storage_Bay
001780,Water_Purification_Unit,40.0,23.4,11.8,5.52,16,N/A,3278,Crew_Quarters
001781,Scientific_Sensor,40.5,47.2,49.5,47.31,29,N/A,4445,Lab
001782,Tether_Reel,18.5,25.0,23.2,5.37,32,N/A,1022,External_Storage
001783,Tether_Reel,10.3,35.8,11.1,2.05,61,N/A,3951,Airlock
001784,First_Aid_Kit,20.0,17.6,20.3,7.5,56,N/A,41,Medical_Bay
001785,Gyroscope_Module,11.6,13.6,36.7,2.89,94,N/A,256,Engineering_Bay
001786,Vacuum_Sealed_Tools,45.0,39.9,45.4,40.76,100,N/A,3069,Storage_Bay
001787,3D_Printer,38.1,37.2,34.7,24.59,2,N/A,2167,Lab
001788,Gyroscope_Module,45.6,46.3,31.1,32.83,26,N/A,387,Engineering_Bay
001789,Tether_Reel,31.9,20.7,20.9,6.9,68,N/A,1033,External_Storage
001790,Water_Purification_Unit,49.6,41.4,37.9,38.91,23,N/A,4904,Crew_Quarters
001791,EV_Suit_Battery,12.5,34.0,16.6,3.53,34,N/A,568,Airlock
001792,3D_Printer,49.9,41.3,27.5,28.34,89,N/A,346,Lab
001793,Emergency_Oxygen_Mask,28.2,35.2,25.8,12.81,16,N/A,3285,Crew_Quarters
001794,Pressure_Regulator,46.9,43.6,39.3,40.18,22,N/A,2444,Airlock
001795,Waste_Management_Kit,11.9,22.3,24.7,9.3,63,N/A,17,Engineering_Bay
001796,EV_Suit_Battery,33.7,12.6,44.3,9.41,99,N/A,289,Storage_Bay
001797,Emergency_Oxygen_Mask,44.3,22.5,17.1,8.52,42,N/A,565,Crew_Quarters
001798,Circuit_Board,29.0,17.0,22.2,5.47,18,N/A,705,Storage_Bay
001799,Pressure_Regulator,40.3,45.6,27.0,24.81,33,N/A,410,Engineering_Bay
001800,Space_Suit,14.7,18.2,32.5,4.35,21,N/A,3966,Storage_Bay
001801,Food_Packet,23.1,22.1,15.3,6.4,43,2025-05-31,16,Crew_Quarters
001802,Microgravity_Lab_Kit,22.4,10.2,19.1,3.0,89,N/A,51,Lab
001803,Radiation_Shield,48.8,30.9,17.4,13.12,70,N/A,2509,Storage_Bay
001804,Scientific_Sensor,42.2,26.4,45.9,25.57,45,N/A,388,Lab
001805,Lab_Microscope,26.8,30.3,49.9,20.26,76,N/A,1197,Lab
001806,Scientific_Sensor,48.8,12.6,19.1,5.87,27,N/A,3747,Lab
001807,Seed_Packets,18.6,28.3,12.2,3.3,7,N/A,78,Greenhouse
001808,Battery_Pack,49.8,32.8,30.8,25.15,48,N/A,668,External_Storage
001809,Gyroscope_Module,15.8,44.8,39.6,14.02,83,N/A,3388,Cockpit
001810,Water_Purification_Unit,40.6,46.0,33.4,31.19,69,N/A,639,Life_Support
001811,Tether_Reel,30.1,37.2,35.4,19.82,36,N/A,3790,Airlock
001812,3D_Printer,39.7,36.7,27.4,19.96,36,N/A,3298,Lab
001813,Communication_Device,42.5,47.8,20.9,21.23,45,N/A,3013,Command_Center
001814,Vacuum_Sealed_Tools,25.9,48.6,27.6,17.37,31,N/A,1255,Maintenance_Bay
001815,Waste_Management_Kit,21.0,24.1,14.6,6.4,90,N/A,62,Engineering_Bay
001816,Protein_Bars,49.7,20.5,36.4,18.54,52,N/A,1364,Storage_Bay
001817,Solar_Panel,82.5,41.1,3.2,11.1,14,N/A,762,External_Storage
001818,Vacuum_Sealed_Tools,21.9,31.5,35.5,12.24,64,N/A,606,Maintenance_Bay
001819,Space_Suit,34.5,43.9,18.2,13.78,89,N/A,1500,Storage_Bay
001820,First_Aid_Kit,22.4,14.4,19.4,4.5,23,N/A,35,Crew_Quarters
001821,Fire_Extinguisher,30.9,45.1,21.6,15.05,10,N/A,2058,Engineering_Bay
001822,Communication_Device,10.4,20.1,38.7,4.04,85,N/A,4236,Command_Center
001823,Solar_Panel,83.0,81.0,3.9,13.5,70,N/A,2512,External_Storage
001824,Navigation_Module,48.9,21.1,24.5,12.64,17,N/A,378,Cockpit
001825,Helmet_Visor,24.5,24.1,14.5,4.28,7,N/A,4339,Crew_Quarters
001826,Battery_Pack,34.3,48.2,32.7,27.03,51,N/A,593,Power_Bay
001827,Scientific_Sensor,42.7,33.0,30.1,21.21,47,N/A,379,Lab
001828,Asteroid_Sample_Container,19.4,14.5,12.9,4.1,56,N/A,4486,Storage_Bay
001829,3D_Printer,39.6,45.2,47.4,42.42,32,N/A,3122,Engineering_Bay
001830,Thruster_Fuel,13.6,26.1,42.2,7.49,2,N/A,3848,Engine_Bay
001831,Antibiotic_Supply,31.4,22.0,33.7,11.64,61,2026-12-10,2604,Lab
001832,Microgravity_Lab_Kit,16.0,12.4,10.3,2.6,86,N/A,3,Crew_Quarters
001833,Vacuum_Sealed_Tools,24.2,45.5,23.2,12.77,27,N/A,3654,Maintenance_Bay
001834,Battery_Pack,47.0,28.7,31.2,21.04,53,N/A,917,Power_Bay
001835,Medical_Scanner,15.7,21.5,28.6,4.83,82,2026-07-03,96,Medical_Bay
001836,Asteroid_Sample_Container,28.5,14.6,15.9,9.6,36,N/A,3660,Storage_Bay
001837,Food_Packet,26.0,27.7,17.4,7.0,98,2025-05-21,42,Storage_Bay
001838,Fire_Extinguisher,14.0,48.1,11.3,3.8,97,N/A,345,Crew_Quarters
001839,Fire_Extinguisher,36.4,24.4,42.6,18.92,86,N/A,2853,Engineering_Bay
001840,Oxygen_Cylinder,15.1,26.7,91.2,36.7,25,N/A,585,Crew_Quarters
001841,3D_Printer,13.1,20.3,19.5,2.59,60,N/A,1249,Engineering_Bay
001842,Helmet_Visor,35.9,35.6,46.4,29.65,59,N/A,1296,Crew_Quarters
001843,Water_Bottle,22.0,33.9,17.1,6.38,84,N/A,2317,Storage_Bay
001844,Pressure_Regulator,17.0,12.0,24.6,2.51,75,N/A,2228,Airlock
001845,Asteroid_Sample_Container,20.4,17.5,18.2,4.3,24,N/A,3096,Lab
001846,Solar_Panel,41.0,81.6,2.5,19.2,27,N/A,1171,Power_Bay
001847,Communication_Device,43.5,48.5,49.4,52.11,76,N/A,2494,Crew_Quarters
001848,Laptop,42.1,23.7,48.3,24.1,17,N/A,2714,Command_Center
001849,Pressure_Regulator,35.4,33.7,43.3,25.83,80,N/A,2305,Engineering_Bay
001850,Tool_Kit,13.2,19.1,23.4,9.0,86,N/A,69,Maintenance_Bay
001851,Water_Bottle,12.8,14.7,46.3,4.36,16,N/A,1304,Storage_Bay
001852,Tether_Reel,47.1,23.8,17.2,9.64,50,N/A,3268,External_Storage
001853,Circuit_Board,40.5,31.1,44.0,27.71,80,N/A,3127,Storage_Bay
001854,Fire_Extinguisher,19.0,10.6,38.0,3.83,39,N/A,820,Crew_Quarters
001855,Oxygen_Cylinder,27.3,19.4,83.1,19.8,10,N/A,4619,Crew_Quarters
001856,Circuit_Board,19.3,33.8,47.7,15.56,32,N/A,2090,Engineering_Bay
001857,Thruster_Fuel,29.9,35.7,47.5,25.35,24,N/A,522,Storage_Bay
001858,Medical_Scanner,44.7,26.2,27.6,16.16,45,2025-09-15,92,Lab
001859,Water_Purification_Unit,17.8,46.3,24.3,10.01,100,N/A,1671,Life_Support
001860,Communication_Device,38.0,18.6,15.6,5.51,57,N/A,4328,Crew_Quarters
001861,EV_Suit_Battery,28.3,48.5,11.1,7.62,12,N/A,398,Airlock
001862,3D_Printer,46.6,11.4,43.8,11.63,77,N/A,4209,Lab
001863,Emergency_Oxygen_Mask,35.8,33.6,21.2,12.75,40,N/A,4671,Crew_Quarters
001864,Tool_Kit,27.2,11.8,10.8,8.0,42,N/A,56,Maintenance_Bay
001865,Seed_Packets,29.6,14.1,10.1,4.7,1,N/A,1,Greenhouse
001866,Space_Suit,35.6,16.0,38.8,11.05,30,N/A,2684,Storage_Bay
001867,Microgravity_Lab_Kit,13.7,28.7,25.7,3.7,74,N/A,36,Crew_Quarters
001868,Navigation_Module,30.0,19.4,15.4,4.48,44,N/A,249,Command_Center
001869,Water_Bottle,18.5,14.0,24.6,3.19,41,N/A,3736,Storage_Bay
001870,Asteroid_Sample_Container,12.3,12.6,12.6,7.5,63,N/A,3898,Storage_Bay
001871,Radiation_Shield,43.9,11.0,31.9,7.7,50,N/A,3456,Engineering_Bay
001872,Protein_Bars,23.8,30.2,19.8,7.12,19,N/A,712,Crew_Quarters
001873,3D_Printer,33.6,16.7,33.6,9.43,3,N/A,3976,Lab
001874,EV_Suit_Battery,41.5,14.6,44.7,13.54,2,N/A,756,Storage_Bay
001875,First_Aid_Kit,16.4,25.9,28.4,7.0,50,N/A,34,Medical_Bay
001876,Emergency_Beacon,42.6,25.9,16.5,9.1,84,N/A,2558,Command_Center
